Date,Time,Temp,Weather,Wind,Humidity,Visibility,Barometer
2014-10-16,9:00 AM,15,Fog.,11,0.94,6,100.56
2014-10-16,10:00 AM,15,Fog.,6,0.94,6,100.52
2014-10-16,11:00 AM,16,More clouds than sun.,7,0.88,13,100.5
2014-10-16,12:00 PM,16,Broken clouds.,6,0.88,16,100.46
2014-10-16,1:00 PM,18,Broken clouds.,6,0.78,24,100.4
2014-10-16,2:00 PM,19,Partly sunny.,9,0.68,24,100.3
2014-10-16,3:00 PM,19,Partly sunny.,17,0.73,24,100.25
2014-10-16,4:00 PM,19,Partly sunny.,7,0.68,24,100.2
2014-10-16,5:00 PM,18,Partly sunny.,19,0.73,24,100.24
2014-10-16,6:00 PM,17,Sprinkles. Partly sunny.,13,0.77,24,100.23
2014-10-16,6:57 PM,16,Rain showers. Broken clouds.,30,0.83,13,100.23
2014-10-16,7:00 PM,15,Rain showers. Broken clouds.,28,0.88,13,100.25
2014-10-16,8:00 PM,15,Thunderstorms. Mostly cloudy.,15,0.88,16,100.34
2014-10-16,9:00 PM,14,Sprinkles. Mostly cloudy.,17,0.88,24,100.34
2014-10-16,10:00 PM,13,Sprinkles. Overcast.,11,0.88,19,100.32
2014-10-16,11:00 PM,12,Passing clouds.,9,0.94,24,100.34
2014-10-17,12:00 AM,12,Passing clouds.,13,0.88,24,100.35
2014-10-17,1:00 AM,12,Mostly cloudy.,13,0.94,24,100.35
2014-10-17,2:00 AM,12,Partly cloudy.,13,0.88,24,100.32
2014-10-17,3:00 AM,13,Mostly cloudy.,13,0.88,24,100.28
2014-10-17,4:00 AM,13,Mostly cloudy.,11,0.82,24,100.23
2014-10-17,5:00 AM,13,Overcast.,11,0.88,24,100.18
2014-10-17,6:00 AM,12,Partly cloudy.,9,0.94,24,100.16
2014-10-17,7:00 AM,12,Overcast.,7,0.88,13,100.16
2014-10-17,8:00 AM,13,Passing clouds.,19,0.88,13,100.13
2014-10-17,9:00 AM,13,Overcast.,15,0.88,13,100.11
2014-10-17,10:00 AM,14,Mostly cloudy.,19,0.82,19,100.12
2014-10-17,11:00 AM,14,Overcast.,11,0.82,24,100.1
2014-10-17,12:00 PM,15,Partly sunny.,30,0.72,24,100.05
2014-10-17,1:00 PM,16,Partly sunny.,26,0.68,24,99.96
2014-10-17,2:00 PM,17,Overcast.,26,0.68,24,99.9
2014-10-17,3:00 PM,16,Overcast.,35,0.72,24,99.86
2014-10-17,4:00 PM,16,Overcast.,26,0.72,24,99.85
2014-10-17,5:00 PM,16,Overcast.,20,0.72,24,99.87
2014-10-17,6:00 PM,16,Overcast.,20,0.72,24,99.86
2014-10-17,6:55 PM,15,Light rain. Overcast.,20,0.77,24,99.86
2014-10-17,7:00 PM,15,Light rain. Overcast.,26,0.82,24,99.87
2014-10-17,8:00 PM,15,Partly cloudy.,20,0.77,24,99.87
2014-10-17,9:00 PM,14,Partly cloudy.,17,0.82,24,99.87
2014-10-17,10:00 PM,14,Mostly cloudy.,15,0.82,24,99.83
2014-10-17,11:00 PM,14,Light rain. Mostly cloudy.,32,0.82,24,99.85
2014-10-18,12:00 AM,13,Passing clouds.,19,0.82,24,99.85
2014-10-18,1:00 AM,13,Partly cloudy.,20,0.82,24,99.86
2014-10-18,2:00 AM,13,Partly cloudy.,19,0.77,24,99.88
2014-10-18,3:00 AM,12,Passing clouds.,22,0.82,24,99.88
2014-10-18,4:00 AM,12,Partly cloudy.,19,0.77,24,99.89
2014-10-18,5:00 AM,11,Partly cloudy.,19,0.77,24,99.93
2014-10-18,6:00 AM,10,Partly cloudy.,20,0.82,24,100.02
2014-10-18,7:00 AM,10,Overcast.,20,0.82,24,100.08
2014-10-18,7:54 AM,9,Drizzle. Fog.,26,0.94,4,100.17
2014-10-18,8:00 AM,9,Light rain. Mostly cloudy.,22,0.94,13,100.18
2014-10-18,9:00 AM,10,Partly sunny.,24,0.82,24,100.28
2014-10-18,10:00 AM,10,Partly sunny.,30,0.82,24,100.36
2014-10-18,11:00 AM,10,Partly sunny.,43,0.76,24,100.44
2014-10-18,12:00 PM,11,Broken clouds.,39,0.67,24,100.52
2014-10-18,1:00 PM,10,Partly sunny.,41,0.71,24,100.63
2014-10-18,2:00 PM,8,Light rain. Mostly cloudy.,41,0.82,19,100.73
2014-10-18,3:00 PM,9,Partly sunny.,43,0.71,24,100.83
2014-10-18,4:00 PM,8,Partly sunny.,33,0.71,24,100.92
2014-10-18,5:00 PM,8,Overcast.,39,0.66,24,101.02
2014-10-18,6:00 PM,8,Partly sunny.,35,0.71,24,101.11
2014-10-18,7:00 PM,7,Mostly cloudy.,30,0.76,24,101.24
2014-10-18,8:00 PM,6,Mostly cloudy.,30,0.81,24,101.32
2014-10-18,9:04 PM,6,Light rain. Partly cloudy.,24,0.81,24,101.43
2014-10-18,10:00 PM,4,Passing clouds.,22,0.81,24,101.49
2014-10-18,11:00 PM,4,Passing clouds.,20,0.75,24,101.55
2014-10-19,12:00 AM,4,Passing clouds.,22,0.75,24,101.6
2014-10-19,1:00 AM,4,Passing clouds.,17,0.7,24,101.63
2014-10-19,2:00 AM,5,Overcast.,20,0.66,24,101.67
2014-10-19,3:00 AM,4,Overcast.,15,0.65,24,101.73
2014-10-19,4:00 AM,4,Passing clouds.,22,0.65,24,101.77
2014-10-19,5:00 AM,4,Passing clouds.,20,0.65,24,101.81
2014-10-19,6:00 AM,3,Passing clouds.,20,0.7,24,101.87
2014-10-19,7:00 AM,3,Passing clouds.,17,0.65,24,101.93
2014-10-19,8:00 AM,3,Passing clouds.,13,0.65,24,101.98
2014-10-19,9:00 AM,4,Partly sunny.,15,0.65,24,102.03
2014-10-19,10:00 AM,4,Partly sunny.,9,0.7,24,102.07
2014-10-19,11:00 AM,5,Partly sunny.,13,0.66,24,102.05
2014-10-19,12:00 PM,6,Broken clouds.,11,0.61,24,102.04
2014-10-19,1:00 PM,7,Partly sunny.,17,0.53,24,102.01
2014-10-19,2:00 PM,8,Partly sunny.,20,0.5,24,101.93
2014-10-19,3:00 PM,9,Partly sunny.,19,0.5,24,101.88
2014-10-19,4:00 PM,9,Partly sunny.,19,0.5,24,101.83
2014-10-19,5:00 PM,9,Overcast.,17,0.5,24,101.8
2014-10-19,6:00 PM,8,Overcast.,15,0.57,24,101.77
2014-10-19,7:00 PM,7,Overcast.,9,0.61,24,101.75
2014-10-19,8:00 PM,6,Passing clouds.,13,0.66,24,101.76
2014-10-19,9:00 PM,7,Passing clouds.,6,0.66,24,101.7
2014-10-19,10:00 PM,5,Mostly cloudy.,11,0.76,24,101.68
2014-10-19,11:00 PM,5,Mostly cloudy.,7,0.76,24,101.63
2014-10-20,1:00 AM,6,Passing clouds.,6,0.76,24,101.57
2014-10-20,2:00 AM,6,Overcast.,6,0.76,24,101.57
2014-10-20,3:00 AM,6,Passing clouds.,6,0.76,24,101.51
2014-10-20,4:00 AM,6,Passing clouds.,6,0.76,24,101.42
2014-10-20,5:00 AM,6,Mostly cloudy.,11,0.81,24,101.37
2014-10-20,6:00 AM,6,Overcast.,9,0.81,24,101.3
2014-10-20,7:00 AM,7,Sprinkles. Mostly cloudy.,6,0.81,24,101.27
2014-10-20,8:00 AM,7,Sprinkles. Fog.,4,0.87,10,101.27
2014-10-20,8:53 AM,7,More clouds than sun.,7,0.87,19,101.28
2014-10-20,9:00 AM,7,Cloudy.,6,0.87,19,101.25
2014-10-20,10:00 AM,8,Overcast.,6,0.87,24,101.21
2014-10-20,11:00 AM,9,Mostly cloudy.,9,0.82,24,101.15
2014-10-20,12:00 PM,10,Mostly cloudy.,11,0.82,19,101.09
2014-10-20,1:00 PM,11,Mostly cloudy.,7,0.77,16,101
2014-10-20,2:00 PM,12,Mostly cloudy.,7,0.77,19,100.93
2014-10-20,3:00 PM,11,Sprinkles. Fog.,7,0.88,5,100.89
2014-10-20,4:00 PM,11,Sprinkles. Overcast.,4,0.88,16,100.89
2014-10-20,5:00 PM,11,Sprinkles. Fog.,7,0.88,10,100.86
2014-10-20,6:00 PM,11,Sprinkles. Fog.,6,0.94,6,100.88
2014-10-20,7:00 PM,11,Sprinkles. Fog.,No,0.94,10,100.91
2014-10-20,8:00 PM,11,Light rain. Fog.,No,0.94,10,100.93
2014-10-20,9:00 PM,11,Mostly cloudy.,4,0.94,16,100.94
2014-10-20,10:00 PM,11,Mostly cloudy.,7,0.88,16,100.94
2014-10-20,11:00 PM,11,Mostly cloudy.,9,0.88,16,100.92
2014-10-21,12:00 AM,11,Overcast.,6,0.88,13,100.93
2014-10-21,1:00 AM,10,Mostly cloudy.,7,0.94,16,100.88
2014-10-21,2:00 AM,11,Overcast.,9,0.88,16,100.87
2014-10-21,3:00 AM,10,Mostly cloudy.,9,0.94,16,100.88
2014-10-21,4:00 AM,10,Overcast.,9,0.94,16,100.86
2014-10-21,5:00 AM,10,Mostly cloudy.,7,0.94,19,100.87
2014-10-21,6:00 AM,10,Mostly cloudy.,7,0.88,19,100.9
2014-10-21,7:00 AM,11,Overcast.,9,0.82,19,100.93
2014-10-21,8:00 AM,10,Overcast.,11,0.94,16,100.99
2014-10-21,9:00 AM,11,Overcast.,17,0.88,16,101.07
2014-10-21,9:54 AM,11,Mostly cloudy.,17,0.88,19,101.11
2014-10-21,10:00 AM,11,Mostly cloudy.,13,0.88,19,101.11
2014-10-21,11:00 AM,11,Sprinkles. Fog.,22,0.88,10,101.17
2014-10-21,12:00 PM,9,Sprinkles. More clouds than sun.,26,0.94,19,101.27
2014-10-21,1:00 PM,8,Low clouds.,28,0.93,19,101.34
2014-10-21,2:00 PM,8,Overcast.,26,0.87,24,101.39
2014-10-21,3:00 PM,9,Mostly cloudy.,26,0.82,24,101.45
2014-10-21,4:00 PM,8,Sprinkles. Fog.,28,0.87,6,101.55
2014-10-21,5:00 PM,8,Sprinkles. Fog.,20,0.87,10,101.63
2014-10-21,5:46 PM,8,Overcast.,30,0.87,24,101.71
2014-10-21,6:00 PM,8,Overcast.,22,0.87,24,101.73
2014-10-21,7:00 PM,7,Sprinkles. Overcast.,26,0.87,24,101.85
2014-10-21,8:00 PM,6,Sprinkles. Overcast.,32,0.93,10,101.93
2014-10-21,9:00 PM,6,Sprinkles. Overcast.,24,0.93,24,102.02
2014-10-21,10:00 PM,6,Overcast.,32,0.87,24,102.1
2014-10-21,10:48 PM,6,Mostly cloudy.,28,0.87,24,102.16
2014-10-21,11:00 PM,6,Sprinkles. Mostly cloudy.,22,0.87,24,102.17
2014-10-22,12:00 AM,6,Sprinkles. Mostly cloudy.,24,0.81,24,102.19
2014-10-22,1:00 AM,6,Overcast.,20,0.76,24,102.21
2014-10-22,2:00 AM,6,Overcast.,22,0.76,24,102.21
2014-10-22,3:00 AM,6,Mostly cloudy.,22,0.71,24,102.26
2014-10-22,4:00 AM,5,Overcast.,22,0.81,24,102.29
2014-10-22,5:00 AM,4,Passing clouds.,22,0.81,24,102.34
2014-10-22,6:00 AM,4,Passing clouds.,22,0.81,24,102.39
2014-10-22,7:00 AM,3,Passing clouds.,22,0.87,24,102.42
2014-10-22,8:00 AM,3,Passing clouds.,24,0.87,24,102.5
2014-10-22,9:00 AM,4,Passing clouds.,24,0.81,24,102.55
2014-10-22,10:00 AM,5,Partly sunny.,22,0.81,24,102.59
2014-10-22,11:00 AM,7,Passing clouds.,17,0.76,24,102.58
2014-10-22,12:00 PM,10,Passing clouds.,17,0.67,24,102.55
2014-10-22,1:00 PM,12,Passing clouds.,19,0.58,24,102.49
2014-10-22,2:00 PM,12,Passing clouds.,9,0.63,24,102.44
2014-10-22,3:00 PM,13,Scattered clouds.,17,0.59,24,102.4
2014-10-22,4:00 PM,12,Partly sunny.,19,0.63,24,102.4
2014-10-22,5:00 PM,12,Scattered clouds.,19,0.58,24,102.4
2014-10-22,6:00 PM,11,Passing clouds.,24,0.62,24,102.4
2014-10-22,7:00 PM,10,Passing clouds.,20,0.67,24,102.43
2014-10-22,8:00 PM,9,Passing clouds.,20,0.71,24,102.42
2014-10-22,9:00 PM,8,Passing clouds.,24,0.76,24,102.45
2014-10-22,10:00 PM,9,Passing clouds.,26,0.76,24,102.46
2014-10-22,11:00 PM,8,Passing clouds.,20,0.82,24,102.45
2014-10-23,12:00 AM,8,Passing clouds.,20,0.82,24,102.42
2014-10-23,1:00 AM,7,Clear.,15,0.87,24,102.34
2014-10-23,2:00 AM,7,Clear.,19,0.81,24,102.29
2014-10-23,3:00 AM,6,Clear.,20,0.87,24,102.27
2014-10-23,4:00 AM,6,Clear.,15,0.87,24,102.26
2014-10-23,5:00 AM,6,Clear.,17,0.87,24,102.3
2014-10-23,6:00 AM,6,Clear.,19,0.87,24,102.29
2014-10-23,7:00 AM,6,Passing clouds.,22,0.87,24,102.26
2014-10-23,8:00 AM,6,Passing clouds.,24,0.81,24,102.2
2014-10-23,9:00 AM,7,Sunny.,22,0.81,24,102.22
2014-10-23,10:00 AM,10,Sunny.,15,0.71,24,102.2
2014-10-23,11:00 AM,12,Sunny.,19,0.67,24,102.14
2014-10-23,12:00 PM,14,Sunny.,24,0.55,24,102.08
2014-10-23,1:00 PM,15,Sunny.,22,0.51,24,101.99
2014-10-23,2:00 PM,16,Passing clouds.,20,0.55,24,101.96
2014-10-23,3:00 PM,16,Passing clouds.,22,0.52,24,101.89
2014-10-23,4:00 PM,16,Passing clouds.,32,0.48,24,101.84
2014-10-23,5:00 PM,15,Passing clouds.,28,0.51,24,101.84
2014-10-23,6:00 PM,13,Passing clouds.,24,0.55,24,101.85
2014-10-23,7:00 PM,11,Passing clouds.,22,0.62,24,101.87
2014-10-23,8:00 PM,10,Clear.,24,0.67,24,101.86
2014-10-23,9:00 PM,9,Clear.,22,0.76,24,101.83
2014-10-23,10:00 PM,8,Clear.,22,0.82,24,101.81
2014-10-23,11:00 PM,8,Clear.,19,0.82,24,101.78
2014-10-24,12:00 AM,7,Clear.,19,0.81,24,101.77
2014-10-24,1:00 AM,7,Clear.,13,0.81,24,101.75
2014-10-24,2:00 AM,6,Clear.,19,0.87,24,101.76
2014-10-24,3:00 AM,5,Clear.,17,0.81,24,101.75
2014-10-24,4:00 AM,5,Clear.,15,0.81,24,101.74
2014-10-24,5:00 AM,4,Clear.,11,0.81,24,101.78
2014-10-24,6:00 AM,3,Clear.,15,0.87,24,101.79
2014-10-24,7:00 AM,3,Passing clouds.,13,0.87,19,101.8
2014-10-24,8:00 AM,4,Passing clouds.,15,0.81,24,101.77
2014-10-24,9:00 AM,5,Scattered clouds.,15,0.81,24,101.82
2014-10-24,10:00 AM,7,Scattered clouds.,13,0.76,24,101.79
2014-10-24,11:00 AM,9,Scattered clouds.,17,0.76,24,101.77
2014-10-24,12:00 PM,10,Scattered clouds.,13,0.67,24,101.71
2014-10-24,1:00 PM,12,Scattered clouds.,13,0.54,24,101.64
2014-10-24,2:00 PM,13,Partly sunny.,13,0.47,24,101.54
2014-10-24,3:00 PM,14,Partly sunny.,15,0.48,24,101.46
2014-10-24,4:00 PM,16,Scattered clouds.,6,0.45,24,101.38
2014-10-24,5:00 PM,16,Scattered clouds.,15,0.48,24,101.37
2014-10-24,6:00 PM,14,Scattered clouds.,19,0.55,24,101.38
2014-10-24,7:00 PM,12,Scattered clouds.,13,0.67,24,101.39
2014-10-24,8:00 PM,11,Passing clouds.,13,0.72,24,101.43
2014-10-24,9:00 PM,12,Partly cloudy.,15,0.63,24,101.42
2014-10-24,10:00 PM,11,Partly cloudy.,13,0.72,24,101.42
2014-10-24,11:00 PM,11,Passing clouds.,4,0.72,24,101.38
2014-10-25,12:00 AM,12,Partly cloudy.,No,0.67,24,101.31
2014-10-25,1:00 AM,11,Overcast.,4,0.77,24,101.29
2014-10-25,2:00 AM,11,Passing clouds.,7,0.72,24,101.2
2014-10-25,3:00 AM,11,Passing clouds.,7,0.72,24,101.17
2014-10-25,4:00 AM,10,Passing clouds.,11,0.76,24,101.09
2014-10-25,5:00 AM,9,Passing clouds.,13,0.82,24,101.03
2014-10-25,6:00 AM,10,Passing clouds.,13,0.82,24,100.96
2014-10-25,7:00 AM,9,Passing clouds.,4,0.87,16,100.93
2014-10-25,8:00 AM,9,Partly cloudy.,11,0.87,13,100.88
2014-10-25,9:00 AM,11,Broken clouds.,9,0.82,16,100.8
2014-10-25,10:00 AM,14,Partly sunny.,19,0.72,16,100.62
2014-10-25,11:00 AM,15,Broken clouds.,28,0.68,19,100.52
2014-10-25,12:00 PM,16,Partly sunny.,32,0.63,19,100.4
2014-10-25,1:00 PM,15,Broken clouds.,37,0.68,19,100.34
2014-10-25,2:00 PM,14,Overcast.,32,0.77,13,100.36
2014-10-25,3:00 PM,14,Broken clouds.,20,0.77,19,100.29
2014-10-25,4:00 PM,16,Partly sunny.,30,0.63,24,100.23
2014-10-25,5:00 PM,16,Partly sunny.,32,0.52,24,100.26
2014-10-25,6:00 PM,15,Scattered clouds.,26,0.51,24,100.26
2014-10-25,7:00 PM,13,Passing clouds.,15,0.63,24,100.24
2014-10-25,8:00 PM,13,Passing clouds.,37,0.67,24,100.32
2014-10-25,9:00 PM,12,Passing clouds.,28,0.58,24,100.38
2014-10-25,10:00 PM,11,Passing clouds.,24,0.62,24,100.4
2014-10-25,11:00 PM,9,Passing clouds.,15,0.71,24,100.4
2014-10-26,12:00 AM,8,Passing clouds.,15,0.76,24,100.4
2014-10-26,1:00 AM,8,Passing clouds.,17,0.76,24,100.36
2014-10-26,2:00 AM,8,Passing clouds.,22,0.71,24,100.36
2014-10-26,3:00 AM,9,Passing clouds.,26,0.66,24,100.36
2014-10-26,4:00 AM,9,Passing clouds.,24,0.62,24,100.35
2014-10-26,5:00 AM,10,Passing clouds.,37,0.62,24,100.38
2014-10-26,6:00 AM,10,Passing clouds.,32,0.62,24,100.44
2014-10-26,7:00 AM,9,Partly cloudy.,28,0.66,24,100.49
2014-10-26,8:00 AM,9,Passing clouds.,33,0.66,24,100.55
2014-10-26,9:00 AM,11,Partly sunny.,37,0.62,24,100.61
2014-10-26,10:00 AM,11,Partly sunny.,37,0.62,24,100.65
2014-10-26,11:00 AM,11,Partly sunny.,30,0.62,24,100.73
2014-10-26,12:00 PM,10,Overcast.,41,0.67,24,100.82
2014-10-26,1:00 PM,11,Partly sunny.,35,0.62,24,100.81
2014-10-26,2:00 PM,12,Partly sunny.,37,0.58,24,100.82
2014-10-26,3:00 PM,11,Overcast.,28,0.62,24,100.84
2014-10-26,4:00 PM,11,Overcast.,35,0.62,24,100.95
2014-10-26,5:00 PM,10,Overcast.,32,0.62,24,101.06
2014-10-26,6:00 PM,9,Partly sunny.,28,0.66,24,101.12
2014-10-26,7:00 PM,9,Partly sunny.,26,0.66,24,101.2
2014-10-26,8:00 PM,8,Passing clouds.,15,0.66,24,101.27
2014-10-26,9:00 PM,6,Clear.,11,0.76,24,101.3
2014-10-26,10:00 PM,4,Clear.,11,0.81,24,101.33
2014-10-26,11:00 PM,5,Passing clouds.,15,0.81,24,101.34
2014-10-27,12:00 AM,5,Clear.,17,0.81,24,101.37
2014-10-27,1:00 AM,4,Clear.,15,0.87,24,101.37
2014-10-27,2:00 AM,3,Clear.,9,0.87,24,101.38
2014-10-27,2:49 AM,2,Clear.,11,0.93,24,101.41
2014-10-27,3:00 AM,2,Clear.,9,0.93,24,101.41
2014-10-27,4:00 AM,3,Clear.,9,0.87,24,101.43
2014-10-27,5:00 AM,3,Clear.,9,0.87,24,101.47
2014-10-27,6:00 AM,3,Clear.,4,0.87,24,101.52
2014-10-27,7:00 AM,2,Passing clouds.,9,0.93,24,101.58
2014-10-27,8:00 AM,3,Passing clouds.,No,0.93,24,101.62
2014-10-27,9:00 AM,5,Partly sunny.,No,0.81,24,101.7
2014-10-27,10:00 AM,7,Partly sunny.,4,0.76,24,101.72
2014-10-27,11:00 AM,9,Partly sunny.,9,0.66,24,101.69
2014-10-27,12:00 PM,9,Partly sunny.,15,0.71,24,101.67
2014-10-27,1:00 PM,10,Partly sunny.,13,0.71,24,101.6
2014-10-27,2:00 PM,11,Partly sunny.,13,0.72,24,101.51
2014-10-27,3:00 PM,11,Mostly cloudy.,13,0.67,24,101.45
2014-10-27,4:00 PM,11,Overcast.,11,0.62,24,101.38
2014-10-27,5:00 PM,11,Mostly cloudy.,11,0.62,24,101.36
2014-10-27,6:00 PM,11,Mostly cloudy.,15,0.62,24,101.22
2014-10-27,7:00 PM,10,Overcast.,15,0.71,24,101.2
2014-10-27,8:00 PM,10,Partly cloudy.,11,0.71,24,101.14
2014-10-27,9:00 PM,10,Passing clouds.,11,0.76,24,101.11
2014-10-27,10:00 PM,10,Passing clouds.,7,0.82,24,101.04
2014-10-27,11:00 PM,11,Overcast.,11,0.77,24,101.09
2014-10-27,11:49 PM,10,Light rain. Overcast.,15,0.88,24,101.01
2014-10-28,12:00 AM,10,Mostly cloudy.,11,0.88,24,101
2014-10-28,1:00 AM,10,Overcast.,9,0.94,24,100.94
2014-10-28,1:50 AM,10,Overcast.,4,0.94,24,100.93
2014-10-28,2:00 AM,10,Mostly cloudy.,9,0.94,24,100.92
2014-10-28,3:00 AM,10,Mostly cloudy.,6,0.94,24,100.96
2014-10-28,4:00 AM,10,Mostly cloudy.,6,0.94,19,100.9
2014-10-28,5:00 AM,10,Light rain. Overcast.,6,0.94,14,100.87
2014-10-28,6:00 AM,10,Light rain. Overcast.,6,0.94,14,100.86
2014-10-28,7:00 AM,10,Passing clouds.,7,0.94,16,100.83
2014-10-28,8:00 AM,11,Passing clouds.,No,0.88,19,100.84
2014-10-28,9:00 AM,11,Broken clouds.,6,0.94,19,100.81
2014-10-28,10:00 AM,13,Broken clouds.,9,0.88,19,100.78
2014-10-28,11:00 AM,15,Broken clouds.,11,0.82,19,100.7
2014-10-28,12:00 PM,17,Broken clouds.,13,0.77,19,100.64
2014-10-28,1:00 PM,17,Partly sunny.,15,0.77,24,100.57
2014-10-28,2:00 PM,20,Overcast.,30,0.69,24,100.5
2014-10-28,3:00 PM,20,More clouds than sun.,28,0.73,24,100.51
2014-10-28,4:00 PM,20,Broken clouds.,20,0.73,24,100.51
2014-10-28,5:00 PM,19,Sprinkles. Cloudy.,46,0.73,19,100.56
2014-10-28,6:00 PM,15,Partly sunny.,19,0.82,24,100.68
2014-10-28,7:00 PM,15,Partly sunny.,20,0.82,24,100.76
2014-10-28,8:00 PM,14,Partly cloudy.,11,0.82,24,100.82
2014-10-28,9:00 PM,12,Passing clouds.,13,0.88,24,100.85
2014-10-28,10:00 PM,12,Passing clouds.,9,0.88,24,100.89
2014-10-28,11:00 PM,11,Passing clouds.,13,0.88,24,100.97
2014-10-29,12:00 AM,11,Passing clouds.,19,0.77,24,100.98
2014-10-29,1:00 AM,10,Passing clouds.,17,0.76,24,101.02
2014-10-29,2:00 AM,9,Passing clouds.,17,0.76,24,101.06
2014-10-29,3:00 AM,8,Partly cloudy.,13,0.82,24,101.06
2014-10-29,4:00 AM,9,Passing clouds.,13,0.76,24,101.07
2014-10-29,5:00 AM,8,Passing clouds.,13,0.76,24,101.1
2014-10-29,6:00 AM,8,Passing clouds.,11,0.71,24,101.15
2014-10-29,7:00 AM,8,Passing clouds.,11,0.76,24,101.13
2014-10-29,8:00 AM,7,Partly cloudy.,13,0.76,24,101.18
2014-10-29,9:00 AM,8,Partly sunny.,13,0.76,24,101.2
2014-10-29,10:00 AM,10,Broken clouds.,20,0.71,24,101.19
2014-10-29,11:00 AM,11,Partly sunny.,30,0.62,24,101.19
2014-10-29,12:00 PM,13,Partly sunny.,33,0.55,24,101.18
2014-10-29,1:00 PM,11,Broken clouds.,20,0.62,24,101.17
2014-10-29,2:00 PM,11,Overcast.,22,0.58,24,101.16
2014-10-29,3:00 PM,10,Overcast.,22,0.67,24,101.18
2014-10-29,4:00 PM,9,Sprinkles. More clouds than sun.,32,0.71,19,101.23
2014-10-29,5:00 PM,9,Partly sunny.,26,0.66,24,101.26
2014-10-29,6:00 PM,8,Sprinkles. Broken clouds.,37,0.76,16,101.34
2014-10-29,7:00 PM,8,Mostly cloudy.,22,0.71,24,101.39
2014-10-29,8:00 PM,7,Partly cloudy.,17,0.76,24,101.48
2014-10-29,9:00 PM,7,Passing clouds.,15,0.76,24,101.5
2014-10-29,10:00 PM,6,Passing clouds.,15,0.81,24,101.55
2014-10-29,11:00 PM,5,Passing clouds.,19,0.81,24,101.57
2014-10-30,12:00 AM,5,Passing clouds.,15,0.81,24,101.56
2014-10-30,1:00 AM,5,Passing clouds.,13,0.81,24,101.61
2014-10-30,2:00 AM,5,Passing clouds.,13,0.87,24,101.63
2014-10-30,3:00 AM,5,Partly cloudy.,15,0.81,24,101.66
2014-10-30,4:00 AM,5,Passing clouds.,15,0.81,24,101.68
2014-10-30,5:00 AM,5,Passing clouds.,11,0.81,24,101.71
2014-10-30,6:00 AM,3,Passing clouds.,13,0.87,24,101.77
2014-10-30,7:00 AM,3,Passing clouds.,13,0.87,24,101.81
2014-10-30,8:00 AM,4,Passing clouds.,9,0.81,24,101.83
2014-10-30,9:00 AM,5,Broken clouds.,9,0.81,24,101.87
2014-10-30,10:00 AM,6,Broken clouds.,6,0.76,24,101.91
2014-10-30,11:00 AM,6,Partly sunny.,7,0.81,24,101.92
2014-10-30,12:00 PM,7,Partly sunny.,4,0.76,24,101.92
2014-10-30,1:00 PM,8,Partly sunny.,4,0.66,24,101.86
2014-10-30,2:00 PM,9,Partly sunny.,15,0.58,24,101.8
2014-10-30,3:00 PM,9,Partly sunny.,19,0.62,24,101.78
2014-10-30,4:00 PM,8,Partly sunny.,15,0.62,24,101.77
2014-10-30,5:00 PM,8,Partly sunny.,17,0.62,24,101.79
2014-10-30,6:00 PM,8,Partly sunny.,11,0.57,24,101.78
2014-10-30,7:00 PM,7,Partly sunny.,7,0.66,24,101.79
2014-10-30,8:00 PM,7,Passing clouds.,11,0.66,24,101.8
2014-10-30,9:00 PM,6,Passing clouds.,7,0.71,24,101.76
2014-10-30,10:00 PM,6,Passing clouds.,6,0.71,24,101.75
2014-10-30,11:00 PM,6,Mostly cloudy.,9,0.76,24,101.7
2014-10-31,12:00 AM,6,Mostly cloudy.,6,0.76,24,101.66
2014-10-31,1:00 AM,6,Overcast.,No,0.76,24,101.64
2014-10-31,2:00 AM,6,Overcast.,4,0.76,24,101.6
2014-10-31,3:00 AM,6,Sprinkles. Mostly cloudy.,6,0.81,19,101.57
2014-10-31,4:00 AM,6,Sprinkles. Overcast.,No,0.81,19,101.54
2014-10-31,5:00 AM,6,Sprinkles. Mostly cloudy.,6,0.81,19,101.5
2014-10-31,6:00 AM,6,Sprinkles. Mostly cloudy.,7,0.87,16,101.48
2014-10-31,7:00 AM,6,Light rain. Overcast.,9,0.87,16,101.46
2014-10-31,8:00 AM,6,Light rain. Overcast.,9,0.87,19,101.46
2014-10-31,9:00 AM,6,Light rain. Overcast.,9,0.87,10,101.49
2014-10-31,10:00 AM,6,Light rain. Overcast.,9,0.93,10,101.47
2014-10-31,11:00 AM,6,Light rain. Overcast.,9,0.87,10,101.42
2014-10-31,12:00 PM,6,Light rain. Mostly cloudy.,11,0.93,10,101.41
2014-10-31,1:00 PM,6,Light rain. Mostly cloudy.,13,0.93,10,101.36
2014-10-31,2:00 PM,7,Light rain. Mostly cloudy.,11,0.87,10,101.31
2014-10-31,3:00 PM,7,Light rain. More clouds than sun.,9,0.87,16,101.29
2014-10-31,4:00 PM,7,Light rain. More clouds than sun.,11,0.87,10,101.31
2014-10-31,5:00 PM,6,Light rain. More clouds than sun.,13,0.93,10,101.34
2014-10-31,6:00 PM,7,Light rain. More clouds than sun.,13,0.87,8,101.38
2014-10-31,7:00 PM,6,Light rain. Low clouds.,13,0.93,10,101.47
2014-10-31,8:00 PM,5,Light rain. Mostly cloudy.,20,0.93,13,101.57
2014-10-31,9:00 PM,4,Light rain. Low clouds.,28,0.93,11,101.63
