Date,Time,Temp,Weather,Wind,Humidity,Visibility,Barometer
2014-12-16,1:00 AM,3,Fog.,11,1,1,101.46
2014-12-16,2:00 AM,3,Drizzle. Fog.,17,1,2,101.42
2014-12-16,3:00 AM,3,Drizzle. Fog.,13,0.93,1,101.38
2014-12-16,4:00 AM,2,Fog.,17,1,1,101.28
2014-12-16,4:53 AM,2,Fog.,22,1,1,101.27
2014-12-16,5:00 AM,2,Fog.,17,1,1,101.28
2014-12-16,6:00 AM,2,Chilly.,24,0.93,1,101.18
2014-12-16,6:47 AM,2,Light rain. Fog.,22,0.93,3,101.09
2014-12-16,7:00 AM,2,Light rain. Fog.,20,0.93,6,101.06
2014-12-16,8:00 AM,2,Fog.,17,1,3,101.1
2014-12-16,9:00 AM,2,Fog.,15,1,6,101.05
2014-12-16,9:47 AM,3,Drizzle. Fog.,13,0.93,6,101.01
2014-12-16,10:00 AM,3,Drizzle. Fog.,17,0.93,6,100.94
2014-12-16,11:00 AM,3,Drizzle. Fog.,11,1,6,100.98
2014-12-16,12:00 PM,3,Fog.,13,1,6,100.84
2014-12-16,1:00 PM,4,Fog.,15,0.93,6,100.71
2014-12-16,2:00 PM,4,Fog.,15,0.93,5,100.68
2014-12-16,3:00 PM,4,Drizzle. Fog.,19,0.93,2,100.68
2014-12-16,4:00 PM,4,Drizzle. Fog.,13,0.93,2,100.68
2014-12-16,5:00 PM,4,Drizzle. Fog.,9,0.93,2,100.69
2014-12-16,6:00 PM,4,Light rain. Fog.,9,1,10,100.72
2014-12-16,7:00 PM,4,Light rain. Fog.,9,1,8,100.71
2014-12-16,7:45 PM,4,Light rain. Fog.,6,1,4,100.73
2014-12-16,8:00 PM,4,Chilly.,4,1,4,100.73
2014-12-16,9:00 PM,4,Light rain. Fog.,4,1,4,100.72
2014-12-16,10:00 PM,4,Drizzle. Fog.,No,1,6,100.72
2014-12-16,11:00 PM,4,Drizzle. Fog.,6,1,6,100.74
2014-12-17,12:00 AM,4,Fog.,7,1,10,100.76
2014-12-17,1:00 AM,4,Light rain. Fog.,7,1,10,100.76
2014-12-17,2:00 AM,4,Light rain. Mostly cloudy.,4,1,13,100.78
2014-12-17,3:00 AM,4,Light rain. Overcast.,7,1,16,100.81
2014-12-17,3:48 AM,5,Mostly cloudy.,15,0.93,16,100.83
2014-12-17,4:00 AM,5,Overcast.,15,0.93,16,100.82
2014-12-17,5:00 AM,5,Mostly cloudy.,20,0.87,16,100.84
2014-12-17,6:00 AM,5,Mostly cloudy.,17,0.87,19,100.89
2014-12-17,6:49 AM,5,Overcast.,22,0.87,19,100.92
2014-12-17,7:00 AM,5,Mostly cloudy.,20,0.87,24,100.93
2014-12-17,7:48 AM,4,Low clouds.,33,0.87,24,100.98
2014-12-17,8:00 AM,4,Light rain. Mostly cloudy.,30,0.87,24,100.99
2014-12-17,9:00 AM,3,Light rain. Overcast.,26,0.87,24,101.08
2014-12-17,10:00 AM,3,Light rain. Overcast.,28,0.81,19,101.16
2014-12-17,10:49 AM,2,Light rain. Overcast.,26,0.87,8,101.2
2014-12-17,11:00 AM,2,Light rain. Overcast.,30,0.87,8,101.18
2014-12-17,12:00 PM,2,Light rain. Overcast.,26,0.87,14,101.16
2014-12-17,1:00 PM,2,Light rain. Overcast.,28,0.87,13,101.14
2014-12-17,2:00 PM,3,Mostly cloudy.,30,0.81,24,101.16
2014-12-17,3:00 PM,3,More clouds than sun.,32,0.81,24,101.21
2014-12-17,4:00 PM,2,More clouds than sun.,32,0.81,24,101.26
2014-12-17,4:52 PM,2,Light snow. Overcast.,35,0.81,13,101.32
2014-12-17,5:00 PM,1,Light snow. Overcast.,33,0.87,14,101.32
2014-12-17,6:00 PM,1,Light snow. Mostly cloudy.,22,0.87,24,101.37
2014-12-17,7:00 PM,1,Light snow. Overcast.,24,0.87,6,101.45
2014-12-17,8:00 PM,0,Light snow. Light fog.,26,0.93,8,101.5
2014-12-17,8:49 PM,0,Light snow. Mostly cloudy.,24,0.93,8,101.52
2014-12-17,9:00 PM,0,Light snow. Mostly cloudy.,26,0.87,8,101.51
2014-12-17,10:00 PM,-1,Light snow. Mostly cloudy.,24,0.93,8,101.54
2014-12-17,11:00 PM,-1,Light snow. Mostly cloudy.,26,0.86,16,101.54
2014-12-18,12:00 AM,0,Partly cloudy.,24,0.8,24,101.55
2014-12-18,1:00 AM,0,Passing clouds.,26,0.8,24,101.6
2014-12-18,2:00 AM,0,Overcast.,17,0.8,24,101.65
2014-12-18,3:00 AM,-1,Overcast.,20,0.86,24,101.74
2014-12-18,4:00 AM,-1,Mostly cloudy.,19,0.86,24,101.76
2014-12-18,5:00 AM,-1,Mostly cloudy.,20,0.86,24,101.8
2014-12-18,6:00 AM,-1,Overcast.,24,0.86,24,101.87
2014-12-18,7:00 AM,-1,Overcast.,20,0.8,24,101.94
2014-12-18,8:00 AM,-1,Mostly cloudy.,30,0.8,24,101.96
2014-12-18,9:00 AM,-1,Partly sunny.,24,0.75,24,101.97
2014-12-18,10:00 AM,-1,Partly sunny.,26,0.75,24,102.01
2014-12-18,11:00 AM,-1,Overcast.,24,0.75,24,102
2014-12-18,12:00 PM,-1,Overcast.,20,0.8,24,101.95
2014-12-18,1:00 PM,-1,Overcast.,19,0.75,24,101.9
2014-12-18,2:00 PM,-1,Overcast.,22,0.8,24,101.88
2014-12-18,3:00 PM,-1,Overcast.,26,0.8,24,101.89
2014-12-18,4:00 PM,-1,Overcast.,26,0.75,24,101.94
2014-12-18,5:00 PM,-2,Overcast.,22,0.8,24,101.97
2014-12-18,6:00 PM,-2,Overcast.,26,0.74,24,102.01
2014-12-18,7:00 PM,-3,Overcast.,22,0.8,24,102.05
2014-12-18,8:00 PM,-3,Overcast.,28,0.74,24,102.05
2014-12-18,9:00 PM,-3,Overcast.,20,0.74,24,102
2014-12-18,9:52 PM,-3,Overcast.,22,0.8,24,101.99
2014-12-18,10:00 PM,-3,Overcast.,20,0.8,24,101.99
2014-12-18,11:00 PM,-4,Overcast.,19,0.86,24,102.04
2014-12-19,12:00 AM,-4,Overcast.,15,0.8,24,102.03
2014-12-19,1:00 AM,-4,Overcast.,24,0.8,24,102.06
2014-12-19,2:00 AM,-4,Overcast.,19,0.8,24,102.09
2014-12-19,3:00 AM,-4,Overcast.,17,0.8,24,102.12
2014-12-19,4:00 AM,-4,Overcast.,15,0.8,24,102.11
2014-12-19,5:00 AM,-4,Overcast.,26,0.8,24,102.11
2014-12-19,6:00 AM,-5,Overcast.,20,0.86,24,102.17
2014-12-19,7:00 AM,-5,Overcast.,32,0.8,24,102.23
2014-12-19,8:00 AM,-5,Partly sunny.,20,0.8,24,102.3
2014-12-19,9:00 AM,-4,Partly sunny.,17,0.8,24,102.33
2014-12-19,10:00 AM,-4,Partly sunny.,19,0.8,24,102.37
2014-12-19,11:00 AM,-3,Broken clouds.,24,0.74,24,102.36
2014-12-19,12:00 PM,-2,Broken clouds.,24,0.69,24,102.31
2014-12-19,1:00 PM,-1,Broken clouds.,26,0.64,24,102.27
2014-12-19,2:00 PM,-1,Partly sunny.,20,0.64,24,102.27
2014-12-19,3:00 PM,-1,Partly sunny.,19,0.64,24,102.31
2014-12-19,4:00 PM,-1,Partly sunny.,15,0.69,24,102.33
2014-12-19,5:00 PM,-2,Partly cloudy.,26,0.69,24,102.38
2014-12-19,6:00 PM,-2,Passing clouds.,22,0.69,24,102.5
2014-12-19,7:00 PM,-2,Partly cloudy.,24,0.69,24,102.54
2014-12-19,8:00 PM,-2,Passing clouds.,24,0.69,24,102.54
2014-12-19,9:00 PM,-3,Partly cloudy.,17,0.74,24,102.57
2014-12-19,10:00 PM,-3,Partly cloudy.,11,0.74,24,102.6
2014-12-19,11:00 PM,-3,Passing clouds.,17,0.74,24,102.61
2014-12-20,12:00 AM,-4,Passing clouds.,13,0.86,24,102.58
2014-12-20,1:00 AM,-4,Passing clouds.,11,0.86,24,102.54
2014-12-20,2:00 AM,-4,Passing clouds.,13,0.8,24,102.48
2014-12-20,3:00 AM,-5,Passing clouds.,11,0.86,24,102.51
2014-12-20,4:00 AM,-6,Passing clouds.,9,0.86,24,102.53
2014-12-20,5:00 AM,-6,Passing clouds.,9,0.86,24,102.62
2014-12-20,6:00 AM,-6,Passing clouds.,9,0.86,24,102.68
2014-12-20,7:00 AM,-5,Passing clouds.,13,0.86,24,102.69
2014-12-20,8:00 AM,-6,Broken clouds.,9,0.93,24,102.69
2014-12-20,9:00 AM,-5,Broken clouds.,13,0.93,24,102.7
2014-12-20,10:00 AM,-4,Scattered clouds.,11,0.86,24,102.73
2014-12-20,11:00 AM,-3,Scattered clouds.,9,0.8,24,102.67
2014-12-20,12:00 PM,-2,Scattered clouds.,6,0.69,24,102.6
2014-12-20,1:00 PM,-1,Scattered clouds.,11,0.59,24,102.53
2014-12-20,2:00 PM,0,Scattered clouds.,6,0.51,24,102.51
2014-12-20,3:00 PM,-1,Partly sunny.,11,0.69,24,102.51
2014-12-20,4:00 PM,-1,Partly sunny.,7,0.69,24,102.52
2014-12-20,5:00 PM,-2,Partly cloudy.,9,0.8,24,102.56
2014-12-20,6:00 PM,-2,Passing clouds.,4,0.8,24,102.59
2014-12-20,7:00 PM,-2,Passing clouds.,4,0.8,24,102.63
2014-12-20,8:00 PM,-2,Passing clouds.,4,0.8,24,102.63
2014-12-20,9:00 PM,-2,Passing clouds.,No,0.8,24,102.62
2014-12-20,10:00 PM,-2,Mostly cloudy.,4,0.86,24,102.6
2014-12-20,11:00 PM,-2,Overcast.,6,0.8,24,102.6
2014-12-21,12:00 AM,-2,Overcast.,4,0.8,24,102.59
2014-12-21,1:00 AM,-2,Passing clouds.,No,0.8,24,102.56
2014-12-21,2:00 AM,-2,Passing clouds.,6,0.8,24,102.57
2014-12-21,3:00 AM,-2,Mostly cloudy.,4,0.74,24,102.62
2014-12-21,4:00 AM,-2,Partly cloudy.,4,0.74,24,102.61
2014-12-21,5:00 AM,-3,Passing clouds.,No,0.8,24,102.61
2014-12-21,6:00 AM,-3,Passing clouds.,6,0.8,24,102.64
2014-12-21,7:00 AM,-3,Passing clouds.,No,0.8,24,102.68
2014-12-21,8:00 AM,-3,Partly sunny.,7,0.86,24,102.73
2014-12-21,9:00 AM,-2,Broken clouds.,7,0.8,24,102.74
2014-12-21,10:00 AM,-1,Partly sunny.,6,0.75,24,102.77
2014-12-21,11:00 AM,1,Partly sunny.,6,0.65,24,102.72
2014-12-21,12:00 PM,1,Partly sunny.,No,0.6,24,102.68
2014-12-21,1:00 PM,1,Partly sunny.,No,0.56,24,102.62
2014-12-21,2:00 PM,2,Partly sunny.,6,0.56,24,102.58
2014-12-21,3:00 PM,1,Partly sunny.,13,0.65,24,102.59
2014-12-21,4:00 PM,1,Partly sunny.,9,0.65,24,102.61
2014-12-21,5:00 PM,0,Passing clouds.,9,0.75,24,102.65
2014-12-21,6:00 PM,0,Passing clouds.,9,0.69,24,102.67
2014-12-21,7:00 PM,0,Overcast.,7,0.64,24,102.67
2014-12-21,8:00 PM,0,Passing clouds.,9,0.64,19,102.68
2014-12-21,9:00 PM,-1,Overcast.,4,0.69,24,102.67
2014-12-21,10:00 PM,-1,Passing clouds.,4,0.69,24,102.62
2014-12-21,11:00 PM,0,Overcast.,6,0.64,24,102.6
2014-12-22,12:00 AM,0,Overcast.,11,0.64,24,102.59
2014-12-22,1:00 AM,0,Overcast.,9,0.64,24,102.55
2014-12-22,2:00 AM,0,Overcast.,9,0.64,24,102.48
2014-12-22,3:00 AM,0,Chilly.,7,0.64,24,102.48
2014-12-22,4:00 AM,0,Overcast.,11,0.69,24,102.44
2014-12-22,5:00 AM,0,Overcast.,15,0.75,24,102.39
2014-12-22,6:00 AM,0,Overcast.,11,0.75,24,102.35
2014-12-22,7:00 AM,0,Overcast.,15,0.69,24,102.35
2014-12-22,8:00 AM,0,Overcast.,17,0.75,24,102.36
2014-12-22,9:00 AM,0,Overcast.,13,0.75,24,102.35
2014-12-22,10:00 AM,0,Overcast.,15,0.75,24,102.28
2014-12-22,11:00 AM,0,Overcast.,17,0.75,24,102.26
2014-12-22,12:00 PM,1,Overcast.,15,0.7,24,102.14
2014-12-22,1:00 PM,1,Partly sunny.,15,0.7,24,102.04
2014-12-22,2:00 PM,2,Scattered clouds.,13,0.65,24,102.01
2014-12-22,3:00 PM,2,Broken clouds.,15,0.7,24,101.95
2014-12-22,4:00 PM,1,Partly sunny.,13,0.7,24,101.98
2014-12-22,5:00 PM,0,Passing clouds.,15,0.8,24,101.94
2014-12-22,6:00 PM,0,Passing clouds.,13,0.8,24,101.95
2014-12-22,7:00 PM,0,Overcast.,11,0.87,19,101.91
2014-12-22,8:00 PM,0,Overcast.,13,0.93,16,101.86
2014-12-22,9:00 PM,1,Overcast.,13,0.87,16,101.79
2014-12-22,10:00 PM,1,Overcast.,11,0.93,19,101.78
2014-12-22,11:00 PM,2,Overcast.,9,0.81,19,101.79
2014-12-23,12:00 AM,2,Overcast.,11,0.87,19,101.78
2014-12-23,1:00 AM,2,Overcast.,11,0.87,19,101.74
2014-12-23,2:00 AM,1,Passing clouds.,9,0.87,19,101.71
2014-12-23,3:00 AM,1,Passing clouds.,13,0.87,16,101.66
2014-12-23,4:00 AM,0,Passing clouds.,9,0.93,16,101.61
2014-12-23,5:00 AM,1,Overcast.,13,0.93,16,101.53
2014-12-23,6:00 AM,2,Overcast.,13,0.87,13,101.56
2014-12-23,7:00 AM,3,Fog.,7,0.87,10,101.61
2014-12-23,8:00 AM,3,Fog.,13,0.93,8,101.53
2014-12-23,9:00 AM,3,Fog.,19,0.93,8,101.46
2014-12-23,10:00 AM,4,Fog.,19,0.87,10,101.49
2014-12-23,11:00 AM,5,Fog.,15,0.87,10,101.49
2014-12-23,11:51 AM,5,More clouds than sun.,9,0.87,13,101.42
2014-12-23,12:00 PM,5,Cloudy.,17,0.87,13,101.38
2014-12-23,12:56 PM,6,Mostly cloudy.,9,0.81,13,101.32
2014-12-23,1:00 PM,6,Mostly cloudy.,17,0.81,13,101.31
2014-12-23,2:00 PM,5,Mostly cloudy.,15,0.87,13,101.29
2014-12-23,2:50 PM,5,Drizzle. Fog.,9,0.93,5,101.33
2014-12-23,3:00 PM,5,Drizzle. Fog.,9,0.93,5,101.32
2014-12-23,3:53 PM,5,Drizzle. Fog.,13,0.93,2,101.31
2014-12-23,4:00 PM,5,Drizzle. Fog.,11,0.93,2,101.3
2014-12-23,5:00 PM,5,Drizzle. Fog.,11,0.93,3,101.27
2014-12-23,5:50 PM,5,Fog.,6,0.93,5,101.31
2014-12-23,6:00 PM,5,Fog.,6,0.93,5,101.31
2014-12-23,7:00 PM,5,Fog.,6,1,5,101.33
2014-12-23,8:00 PM,5,Fog.,9,1,6,101.32
2014-12-23,9:00 PM,5,Fog.,6,1,5,101.24
2014-12-23,10:00 PM,6,Fog.,4,0.93,5,101.21
2014-12-23,11:00 PM,6,Fog.,9,0.93,6,101.21
2014-12-23,11:45 PM,6,Drizzle. Fog.,6,0.93,5,101.13
2014-12-24,12:00 AM,6,Drizzle. Fog.,7,0.93,2,101.12
2014-12-24,1:00 AM,6,Drizzle. Fog.,7,0.93,3,100.98
2014-12-24,2:00 AM,6,Light rain. Fog.,4,1,5,100.97
2014-12-24,3:00 AM,6,Light rain. Fog.,4,1,3,101
2014-12-24,4:00 AM,6,Light rain. Fog.,7,1,1,100.85
2014-12-24,4:51 AM,6,Fog.,20,1,1,100.6
2014-12-24,5:00 AM,7,Fog.,9,0.93,2,100.71
2014-12-24,6:00 AM,7,Drizzle. Fog.,9,0.93,5,100.62
2014-12-24,7:00 AM,7,Light rain. Fog.,6,0.93,3,100.6
2014-12-24,8:00 AM,7,Light rain. Fog.,6,0.93,2,100.44
2014-12-24,8:50 AM,7,Quite cool.,7,0.93,1,100.44
2014-12-24,9:00 AM,7,Light rain. Fog.,6,1,1,100.43
2014-12-24,10:00 AM,8,Drizzle. Fog.,6,0.93,3,100.43
2014-12-24,11:00 AM,8,Fog.,9,1,4,100.28
2014-12-24,12:00 PM,8,Drizzle. Fog.,11,1,3,100.12
2014-12-24,1:00 PM,8,Fog.,9,1,4,99.98
2014-12-24,2:00 PM,9,Mostly cloudy.,13,0.94,19,99.8
2014-12-24,3:00 PM,8,More clouds than sun.,13,0.93,13,99.74
2014-12-24,3:54 PM,9,Drizzle. Fog.,13,0.94,10,99.6
2014-12-24,4:00 PM,9,Drizzle. Fog.,17,0.94,10,99.56
2014-12-24,5:00 PM,9,Overcast.,9,0.94,24,99.44
2014-12-24,6:00 PM,9,Overcast.,13,0.94,24,99.34
2014-12-24,7:00 PM,9,Mostly cloudy.,11,0.94,24,99.22
2014-12-24,8:00 PM,10,Partly cloudy.,13,0.88,24,99.02
2014-12-24,9:00 PM,10,Sprinkles. Partly cloudy.,15,0.94,24,98.85
2014-12-24,10:00 PM,10,Sprinkles. Passing clouds.,26,0.94,24,98.87
2014-12-24,11:00 PM,10,Sprinkles. Overcast.,32,0.88,19,98.83
2014-12-25,12:00 AM,6,Passing clouds.,43,0.87,24,98.93
2014-12-25,1:00 AM,6,Passing clouds.,39,0.81,24,99.07
2014-12-25,2:00 AM,4,Passing clouds.,56,0.75,24,99.29
2014-12-25,3:00 AM,4,Partly cloudy.,48,0.81,24,99.46
2014-12-25,4:00 AM,4,Passing clouds.,43,0.81,24,99.69
2014-12-25,5:00 AM,4,Passing clouds.,32,0.81,24,99.85
2014-12-25,6:00 AM,4,Partly cloudy.,37,0.81,24,99.99
2014-12-25,7:00 AM,4,Mostly cloudy.,32,0.81,24,100.12
2014-12-25,8:00 AM,4,Light rain. Partly sunny.,30,0.81,19,100.23
2014-12-25,9:00 AM,4,More clouds than sun.,39,0.81,24,100.42
2014-12-25,10:00 AM,4,Broken clouds.,35,0.81,24,100.59
2014-12-25,11:00 AM,4,Overcast.,33,0.81,24,100.71
2014-12-25,12:00 PM,4,Overcast.,32,0.75,24,100.81
2014-12-25,1:00 PM,4,Partly sunny.,46,0.65,24,100.93
2014-12-25,2:00 PM,4,Partly sunny.,37,0.7,24,101.05
2014-12-25,3:00 PM,4,Partly sunny.,33,0.7,32,101.21
2014-12-25,4:00 PM,4,Partly sunny.,32,0.7,24,101.39
2014-12-25,5:00 PM,4,Passing clouds.,35,0.65,24,101.5
2014-12-25,6:00 PM,4,Overcast.,33,0.7,24,101.57
2014-12-25,7:00 PM,4,Overcast.,30,0.7,24,101.72
2014-12-25,8:00 PM,4,Overcast.,19,0.7,24,101.79
2014-12-25,9:00 PM,4,Overcast.,26,0.7,24,101.82
2014-12-25,10:00 PM,3,Overcast.,30,0.7,24,101.93
2014-12-25,11:00 PM,3,Overcast.,20,0.7,24,101.95
2014-12-26,12:00 AM,3,Overcast.,22,0.7,24,101.97
2014-12-26,1:00 AM,3,Overcast.,24,0.7,24,101.96
2014-12-26,2:00 AM,3,Passing clouds.,24,0.75,24,102.03
2014-12-26,3:00 AM,3,Overcast.,28,0.75,24,102.09
2014-12-26,4:00 AM,2,Overcast.,20,0.81,24,102.11
2014-12-26,5:00 AM,2,Passing clouds.,20,0.81,24,102.16
2014-12-26,6:00 AM,1,Passing clouds.,13,0.87,24,102.13
2014-12-26,7:00 AM,1,Partly cloudy.,17,0.81,24,102.21
2014-12-26,8:00 AM,0,Partly sunny.,11,0.93,24,102.2
2014-12-26,9:00 AM,2,Broken clouds.,15,0.87,24,102.22
2014-12-26,9:49 AM,3,Partly sunny.,11,0.81,24,102.25
2014-12-26,10:00 AM,3,Partly sunny.,19,0.81,24,102.26
2014-12-26,11:00 AM,4,Partly sunny.,19,0.81,24,102.2
2014-12-26,12:00 PM,5,Partly sunny.,24,0.76,24,102.11
2014-12-26,1:00 PM,6,Broken clouds.,15,0.76,24,102
2014-12-26,2:00 PM,8,Broken clouds.,17,0.66,24,101.93
2014-12-26,3:00 PM,7,Partly sunny.,15,0.71,24,101.9
2014-12-26,4:00 PM,7,Partly sunny.,20,0.71,24,101.92
2014-12-26,5:00 PM,6,Passing clouds.,17,0.76,24,101.98
2014-12-26,6:00 PM,5,Passing clouds.,19,0.76,24,102
2014-12-26,7:00 PM,5,Passing clouds.,20,0.76,24,102.02
2014-12-26,8:00 PM,4,Clear.,22,0.81,24,102
2014-12-26,9:00 PM,4,Passing clouds.,22,0.81,24,102.02
2014-12-26,10:00 PM,3,Clear.,9,0.87,24,102.06
2014-12-26,11:00 PM,2,Clear.,11,0.87,24,102.06
2014-12-27,12:00 AM,3,Passing clouds.,6,0.87,24,102.07
2014-12-27,1:00 AM,3,Overcast.,7,0.87,24,102.06
2014-12-27,2:00 AM,3,Overcast.,7,0.87,24,102.06
2014-12-27,3:00 AM,3,Overcast.,9,0.87,19,102.09
2014-12-27,4:00 AM,3,Overcast.,9,0.87,19,102.09
2014-12-27,5:00 AM,3,Overcast.,6,0.93,19,102.04
2014-12-27,6:00 AM,3,Overcast.,7,0.93,16,102.01
2014-12-27,7:00 AM,4,Overcast.,7,0.87,16,102.04
2014-12-27,8:00 AM,4,Overcast.,7,0.87,16,102.06
2014-12-27,9:00 AM,4,Partly sunny.,6,0.87,16,102.04
2014-12-27,10:00 AM,5,Overcast.,9,0.87,16,102
2014-12-27,11:00 AM,6,Overcast.,11,0.81,19,101.94
2014-12-27,12:00 PM,7,Partly sunny.,6,0.81,24,101.8
2014-12-27,1:00 PM,8,Sprinkles. More clouds than sun.,11,0.76,19,101.61
2014-12-27,2:00 PM,9,Partly sunny.,15,0.71,24,101.41
2014-12-27,3:00 PM,9,Partly sunny.,19,0.76,24,101.33
2014-12-27,4:00 PM,10,Partly sunny.,19,0.71,24,101.34
2014-12-27,5:00 PM,10,Mostly cloudy.,41,0.67,24,101.33
2014-12-27,6:00 PM,9,Passing clouds.,33,0.71,24,101.27
2014-12-27,7:00 PM,9,Mostly cloudy.,35,0.76,24,101.26
2014-12-27,8:00 PM,9,Overcast.,46,0.82,24,101.24
2014-12-27,9:00 PM,8,Light rain. Overcast.,32,0.87,24,101.11
2014-12-27,10:00 PM,9,Overcast.,32,0.82,24,101.09
2014-12-27,11:00 PM,8,Light rain. Mostly cloudy.,26,0.87,11,101.08
2014-12-28,12:00 AM,6,Light rain. Mostly cloudy.,32,0.87,24,101.11
2014-12-28,1:00 AM,5,Light rain. Overcast.,28,0.81,24,101.15
2014-12-28,2:00 AM,5,Overcast.,22,0.81,24,101.13
2014-12-28,3:00 AM,4,Overcast.,20,0.81,24,101.19
2014-12-28,4:00 AM,3,Passing clouds.,28,0.81,24,101.21
2014-12-28,4:46 AM,2,Passing clouds.,26,0.81,24,101.28
2014-12-28,5:00 AM,2,Passing clouds.,26,0.81,24,101.3
2014-12-28,6:00 AM,2,Passing clouds.,30,0.7,24,101.39
2014-12-28,7:00 AM,1,Passing clouds.,24,0.75,24,101.51
2014-12-28,8:00 AM,1,Overcast.,33,0.65,24,101.59
2014-12-28,9:00 AM,1,Overcast.,20,0.65,24,101.66
2014-12-28,10:00 AM,1,Overcast.,22,0.7,24,101.69
2014-12-28,11:00 AM,2,Partly sunny.,30,0.56,24,101.7
2014-12-28,12:00 PM,3,Partly sunny.,22,0.52,24,101.67
2014-12-28,1:00 PM,3,Overcast.,22,0.56,24,101.6
2014-12-28,2:00 PM,3,Mostly cloudy.,26,0.6,24,101.59
2014-12-28,3:00 PM,3,Partly sunny.,20,0.6,24,101.63
2014-12-28,4:00 PM,3,Partly sunny.,20,0.6,24,101.69
2014-12-28,5:00 PM,2,Partly cloudy.,26,0.6,24,101.75
2014-12-28,6:00 PM,1,Passing clouds.,20,0.65,24,101.83
2014-12-28,7:00 PM,0,Passing clouds.,19,0.64,24,101.9
2014-12-28,8:00 PM,-1,Passing clouds.,17,0.69,24,101.96
2014-12-28,9:00 PM,-2,Passing clouds.,13,0.74,24,101.98
2014-12-28,10:00 PM,-1,Passing clouds.,15,0.75,24,101.98
2014-12-28,11:00 PM,0,Overcast.,15,0.69,24,102.02
2014-12-29,12:00 AM,0,Overcast.,13,0.69,24,102.03
2014-12-29,1:00 AM,0,Overcast.,15,0.6,24,102.05
2014-12-29,2:00 AM,0,Overcast.,20,0.64,24,102.09
2014-12-29,3:00 AM,0,Overcast.,26,0.55,24,102.19
2014-12-29,4:00 AM,-1,Overcast.,22,0.55,24,102.22
2014-12-29,5:00 AM,-1,Overcast.,20,0.64,24,102.21
2014-12-29,6:00 AM,-2,Passing clouds.,24,0.64,24,102.29
2014-12-29,7:00 AM,-2,Passing clouds.,17,0.59,24,102.35
2014-12-29,8:00 AM,-3,Partly sunny.,19,0.64,24,102.38
2014-12-29,9:00 AM,-3,Partly sunny.,22,0.59,24,102.44
2014-12-29,10:00 AM,-2,Overcast.,11,0.64,24,102.55
2014-12-29,11:00 AM,-2,Overcast.,13,0.59,24,102.55
2014-12-29,12:00 PM,-2,More clouds than sun.,9,0.59,24,102.52
2014-12-29,1:00 PM,-2,Overcast.,13,0.59,24,102.48
2014-12-29,2:00 PM,-2,Scattered showers. Partly sunny.,15,0.51,24,102.47
2014-12-29,3:00 PM,-2,Overcast.,19,0.51,24,102.49
2014-12-29,4:00 PM,-2,Partly sunny.,20,0.51,24,102.52
2014-12-29,5:00 PM,-2,Passing clouds.,19,0.55,24,102.55
2014-12-29,6:00 PM,-3,Passing clouds.,17,0.59,24,102.61
2014-12-29,7:00 PM,-3,Passing clouds.,22,0.54,24,102.66
2014-12-29,8:00 PM,-3,Passing clouds.,28,0.59,24,102.69
2014-12-29,9:00 PM,-4,Passing clouds.,20,0.54,24,102.75
2014-12-29,10:00 PM,-3,Passing clouds.,19,0.5,24,102.75
2014-12-29,11:00 PM,-4,Passing clouds.,22,0.63,24,102.8
2014-12-30,12:00 AM,-5,Passing clouds.,17,0.63,24,102.82
2014-12-30,1:00 AM,-5,Passing clouds.,15,0.68,24,102.85
2014-12-30,2:00 AM,-5,Passing clouds.,20,0.63,24,102.94
2014-12-30,3:00 AM,-5,Passing clouds.,17,0.63,24,103.02
2014-12-30,4:00 AM,-6,Passing clouds.,13,0.68,24,103.02
2014-12-30,5:00 AM,-7,Passing clouds.,13,0.79,24,103.02
2014-12-30,6:00 AM,-7,Snow flurries. Passing clouds.,7,0.79,24,103
2014-12-30,7:00 AM,-7,Snow flurries. Overcast.,7,0.79,24,103.08
2014-12-30,8:00 AM,-7,Snow flurries. Partly sunny.,9,0.73,24,103.17
2014-12-30,9:00 AM,-7,Partly sunny.,17,0.68,24,103.24
2014-12-30,10:00 AM,-7,Partly sunny.,6,0.68,24,103.25
2014-12-30,11:00 AM,-5,Partly sunny.,7,0.63,24,103.21
2014-12-30,12:00 PM,-5,Partly sunny.,9,0.63,24,103.08
2014-12-30,1:00 PM,-4,Partly sunny.,11,0.5,24,102.96
2014-12-30,2:00 PM,-3,Partly sunny.,22,0.43,24,102.9
2014-12-30,3:00 PM,-4,Partly sunny.,20,0.54,24,102.95
2014-12-30,4:00 PM,-4,Scattered showers. Partly sunny.,26,0.46,24,102.93
2014-12-30,5:00 PM,-5,Scattered showers. Passing clouds.,24,0.54,24,102.92
2014-12-30,6:00 PM,-5,Scattered showers. Passing clouds.,20,0.54,24,102.95
2014-12-30,7:00 PM,-7,Snow flurries. Passing clouds.,28,0.79,24,102.99
2014-12-30,8:00 PM,-6,Passing clouds.,30,0.63,24,102.95
2014-12-30,9:00 PM,-6,Passing clouds.,24,0.58,24,102.92
2014-12-30,10:00 PM,-6,Partly cloudy.,32,0.54,24,102.84
2014-12-30,11:00 PM,-6,Passing clouds.,32,0.54,24,102.81
2014-12-31,12:00 AM,-6,Passing clouds.,26,0.54,24,102.8
2014-12-31,1:00 AM,-7,Snow flurries. Partly cloudy.,37,0.68,24,102.77
2014-12-31,2:00 AM,-8,Passing clouds.,19,0.68,24,102.74
